participant,ppt_no,item,condition,word_order,speech_onset_ms,window_key,window,time_rel,agent_prop,patient_prop,n_samples
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.600000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.650000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.700000,0.000000,1.000000,100
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.750000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.800000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.850000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.900000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,0.950000,0.000000,1.000000,50
IEM_a2,3,19,P,PAV,2749.000000,window3,Linguistic encoding II,1.000000,0.000000,1.000000,26
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.000000,0.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.100000,0.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.200000,0.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.300000,0.200000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.400000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.500000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.600000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.700000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.800000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",0.900000,0.240000,0.760000,50
IEM_a2,3,22,P,PAV,2716.000000,window1,"EEA, 100-600 ms",1.000000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.000000,0.000000,1.000000,49
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.050000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.100000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.150000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.200000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.250000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.300000,0.280000,0.720000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.350000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.500000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.550000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.600000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.650000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.700000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.750000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.800000,0.460000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.850000,0.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.900000,0.530000,0.000000,100
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,0.950000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window2,Linguistic encoding I,1.000000,0.888889,0.111111,9
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.050000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.150000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.200000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.250000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.300000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.350000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.400000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.450000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.500000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.550000,0.000000,1.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.600000,0.880000,0.120000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.650000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.700000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.750000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.800000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.850000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.900000,1.000000,0.000000,100
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,0.950000,1.000000,0.000000,50
IEM_a2,3,22,P,PAV,2716.000000,window3,Linguistic encoding II,1.000000,1.000000,0.000000,9
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.000000,0.000000,0.620000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.200000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.250000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.300000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.350000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.400000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.450000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.500000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.550000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.600000,0.000000,0.620000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.650000,0.000000,0.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.700000,0.000000,0.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.750000,0.000000,0.800000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.800000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.850000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.900000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",0.950000,0.000000,1.000000,50
IEM_a2,4,1,P,PAV,2430.000000,window4,"Post-onset, 0-1000 ms",1.000000,0.000000,1.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.000000,0.000000,1.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.000000,1.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,1.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.560000,0.440000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.200000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.250000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.300000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.350000,0.360000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.400000,0.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.450000,0.600000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.500000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.550000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.600000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.650000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.700000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.750000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.800000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.850000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.900000,1.000000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",0.950000,0.780000,0.000000,50
IEM_a2,4,13,P,PAV,2968.000000,window4,"Post-onset, 0-1000 ms",1.000000,0.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.000000,0.000000,1.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.000000,1.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,1.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.000000,1.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.200000,0.660000,0.340000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.250000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.300000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.350000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.400000,0.960000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.450000,0.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.500000,0.040000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.550000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.600000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.650000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.700000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.750000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.800000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.850000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.900000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",0.950000,1.000000,0.000000,50
IEM_a2,4,19,P,PAV,2749.000000,window4,"Post-onset, 0-1000 ms",1.000000,0.160000,0.840000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.000000,0.980000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.000000,0.760000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.200000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.250000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.300000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.350000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.400000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.450000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.500000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.550000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.600000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.650000,0.000000,1.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.700000,0.500000,0.500000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.750000,1.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.800000,1.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.850000,1.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.900000,1.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",0.950000,1.000000,0.000000,50
IEM_a2,4,22,P,PAV,2716.000000,window4,"Post-onset, 0-1000 ms",1.000000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.000000,0.000000,0.140000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.100000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.200000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.300000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.400000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.500000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.600000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.700000,0.360000,0.640000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.800000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",0.900000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window1,"EEA, 100-600 ms",1.000000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.000000,1.000000,0.000000,49
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.050000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.100000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.150000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.200000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.250000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.300000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.350000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.500000,0.620000,0.380000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.550000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.600000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.650000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.700000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.750000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.800000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.850000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.900000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,0.950000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,43
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.050000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.150000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.200000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.250000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.300000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.350000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.400000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.450000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.500000,0.000000,1.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.550000,0.000000,1.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.600000,0.640000,0.360000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.650000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.700000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.750000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.800000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.850000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.900000,1.000000,0.000000,50
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,0.950000,1.000000,0.000000,100
IEM_b3,3,15,P,PAV,3484.000000,window3,Linguistic encoding II,1.000000,1.000000,0.000000,43
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.000000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.100000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.200000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.300000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.400000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.500000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.600000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.700000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.800000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",0.900000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window1,"EEA, 100-600 ms",1.000000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.000000,0.000000,1.000000,49
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.050000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.100000,0.000000,1.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.150000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.200000,0.000000,1.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.250000,0.000000,1.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.300000,0.020000,0.980000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.350000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.500000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.550000,1.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.600000,0.850000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.650000,0.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.700000,0.550000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.750000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.800000,1.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.850000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.900000,1.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,0.950000,0.290000,0.710000,100
IEM_b3,3,18,P,PAV,3821.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,61
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.050000,0.000000,1.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.150000,0.460000,0.540000,50
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.200000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.250000,1.000000,0.000000,100
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.300000,1.000000,0.000000,50
IEM_b3,3,18,P,PAV,3821.000000,window3,Linguistic encoding II,0.350000,1.000000,0.000000,100
